data_publicacao,palavra_analisada,frequencia
1788,118.a,1
1788,11ª,1
1788,120,1
1788,12ª,1
1788,136,1
1788,13ª,1
1788,14.didynamia,1
1788,14ª,1
1788,154,1
1788,1547,1
1788,159,1
1788,15ª,1
1788,165,1
1788,166,1
1788,1665,1
1788,167,1
1788,1678,1
1788,1683,1
1788,1684,1
1788,1697,1
1788,16s2,1
1788,16ª,1
1788,1731,1
1788,1770,1
1788,1774,1
1788,17ª,1
1788,18ª,1
1788,19ª,1
1788,2-12,1
1788,2-3-4,1
1788,2-multipartita,1
1788,2.a,1
1788,2.c,1
1788,20,1
1788,204,1
1788,20ª,1
1788,21ª,1
1788,22ª,1
1788,23ª,1
1788,242,1
1788,247,1
1788,248,1
1788,24ª,1
1788,251,1
1788,27,1
1788,279-282,1
1788,282,1
1788,2j,1
1788,2ª,1
1788,314,1
1788,326-330,1
1788,34,1
1788,35,1
1788,351,1
1788,37,1
1788,377,1
1788,380,1
1788,39,1
1788,4.e,1
1788,47,1
1788,486,1
1788,50,1
1788,52,1
1788,57,1
1788,589,1
1788,599,1
1788,6.a,1
1788,607,1
1788,607-611,1
1788,61-64,1
1788,617,1
1788,62,1
1788,625,1
1788,64,1
1788,67,1
1788,6ª,1
1788,71,1
1788,77,1
1788,78,1
1788,7ª,1
1788,80,1
1788,81,1
1788,85,1
1788,86,1
1788,8ª,1
1788,92,1
1788,93,1
1788,98,1
1788,9ª,1
1788,a.b.b.b,1
1788,abafada,1
1788,abaixa,1
1788,abaixadas,1
1788,abaixar,1
1788,abaixaõ-se,1
1788,abana,1
1788,abanar,1
1788,abando,1
1788,abandonada,1
1788,abandonadas,1
1788,abandôno,1
1788,abano,1
1788,abarca,1
1788,abate,1
1788,abater-lhes,1
1788,abatida,1
1788,abatidas,1
1788,abatidos,1
1788,abaxa,1
1788,abbatido,1
1788,abbeviatum,1
1788,abbreviala,1
1788,abbreviati,1
1788,abbreviatus,1
1788,abdominaes,1
1788,abecedario,1
1788,abenguefit,1
1788,abercrombie,1
1788,abnormis,1
1788,abortado,1
1788,abortam,1
1788,abortamento,1
1788,abortaõ,1
1788,abortivas,1
1788,abortivo,1
1788,abotoaçam,1
1788,abotoaçaõ,1
1788,abrandados,1
1788,abrandar,1
1788,abraça,1
1788,abraçar,1
1788,abraõ,1
1788,abre-se,1
1788,abremse,1
1788,abridor,1
1788,abrigadoiros,1
1788,abrigo,1
1788,abril,1
1788,abrio,1
1788,abrissem,1
1788,abrolho,1
1788,abrolhoso,1
1788,abrompidamente,1
1788,abrotanum,1
1788,abrrupta,1
1788,abrunheiro,1
1788,abruptum,1
1788,abruptus,1
1788,abrupté-pinnata,1
1788,abrus,1
1788,abscondita,1
1788,absconditis,1
1788,absinthio,1
1788,absolutas,1
1788,absolute,1
1788,absoluto,1
1788,absorbe,1
1788,abster,1
1788,abstido,1
1788,absynthium,1
1788,abtracçaõ,1
1788,abul,1
1788,abêlhas,1
1788,acabada,1
1788,acaballa,1
1788,acabaraõ,1
1788,acabou,1
1788,acafraõ,1
1788,acampainhada,1
1788,acanthium,1
1788,acanthopterygius,1
1788,acapelladas,1
1788,acapellado,1
1788,acapellados,1
1788,acautellar-nos,1
1788,accedere,1
1788,accedunt,1
1788,accelerado,1
1788,accesa,1
1788,accessivo,1
1788,accessoria,1
1788,accidente,1
1788,accipencer,1
1788,accommettem,1
1788,account,1
1788,accounts,1
1788,accrescentada,1
1788,accrescentando,1
1788,accrescentar,1
1788,accrescentou,1
1788,accumulaõ,1
1788,aceados,1
1788,acelgas,1
1788,acenosas,1
1788,acenoso,1
1788,acenosos,1
1788,acerosa,1
1788,acerosas,1
1788,acerosi,1
1788,acertadamente,1
1788,acetabulum,1
1788,acetosa,1
1788,achando,1
1788,achando-se,1
1788,acharaõ,1
1788,acharem,1
1788,acharem-se,1
1788,acharemos,1
1788,achariamos,1
1788,acharmos,1
1788,achassem,1
1788,achatina,1
1788,ache,1
1788,acheta,1
1788,achil,1
1788,acidum,1
1788,acidus,1
1788,acinaciformia,1
1788,acinus,1
1788,aclavados,1
1788,aclia,1
1788,acmella,1
1788,acolhidos,1
1788,acompanhasse,1
1788,acompanhaõ,1
1788,acompanhe,1
1788,acon,1
1788,aconiti,1
1788,aconselha,1
1788,aconselhaõ,1
1788,aconselhei,1
1788,acontece,1
1788,acoroa,1
1788,acostumados,1
1788,acotyledone,1
1788,acotyledones,1
1788,acrescentado,1
1788,acrescentaõ,1
1788,acrescimos,1
1788,acrimonioso,1
1788,acrimonìa,1
1788,act,1
1788,actaeae,1
1788,actione,1
1788,activo,1
1788,acto,1
1788,actæa,1
1788,aculcatum,1
1788,aculeada,1
1788,aculeatae,1
1788,aculeato-ciliatus,1
1788,acuminati,1
1788,acuminatis,1
1788,acus,1
1788,acutangulo,1
1788,acutangulus,1
1788,acute-crenatum,1
1788,acute-emarginatum,1
1788,acutelladas,1
1788,acuti,1
1788,acutis,1
1788,acutissimi,1
1788,acutus,1
1788,acónitum,1
1788,acúleo,1
1788,adactylus,1
1788,adam,1
1788,additamento,1
1788,additamentum,1
1788,additional,1
1788,addiçoens,1
1788,adelgaçadas,1
1788,adelgaçaõ,1
1788,adeo,1
1788,adeoque,1
1788,adequado,1
1788,adhaerens,1
1788,adhaserim,1
1788,adherentes,1
1788,adiantada,1
1788,adiantado,1
1788,adiantados,1
1788,adiantamento,1
1788,adiantarem,1
1788,adiantou,1
1788,adiantum,1
1788,adiectivo,1
1788,adiposa,1
1788,adiposus,1
1788,adiposæ,1
1788,adjectivos,1
1788,adjunctos,1
1788,admirados,1
1788,admite,1
1788,admittaõ,1
1788,admittia,1
1788,admittidas,1
1788,admittio,1
1788,admittiram,1
1788,admittissemos,1
1788,adnatum,1
1788,adnatæ,1
1788,adobadoirada,1
1788,adolescencia,1
1788,adonia,1
1788,adonis,1
1788,adoptada,1
1788,adoptadas,1
1788,adoptar,1
1788,adoptaraõ,1
1788,adoptei,1
1788,adoradas,1
1788,adoradores,1
1788,adormentadas,1
1788,adoça,1
1788,adoçada,1
1788,adoçados,1
1788,adpressus,1
1788,adquirida,1
1788,adquirindo,1
1788,adquirirem,1
1788,adstrictus,1
1788,aduellas,1
1788,adulta,1
1788,adulterado,1
1788,adulto,1
1788,adunado,1
1788,adunarse,1
1788,adverbio,1
1788,adverte,1
1788,adverti,1
1788,advertio,1
1788,advirtir,1
1788,aegagropila,1
1788,aegilops,1
1788,aeha,1
1788,aenanthe,1
1788,aequalia,1
1788,aequalitate,1
1788,aequilaterae,1
1788,aequilibres,1
1788,aequinoctiales,1
1788,aequivalves,1
1788,aereos,1
1788,aestivales,1
1788,aestivatio,1
1788,aestivi,1
1788,aestuatio,1
1788,aestus,1
1788,aethiopis,1
1788,aethusa,1
1788,afasta,1
1788,afastadas,1
1788,afastar,1
1788,afeminada,1
1788,aferrado,1
1788,affastado,1
1788,affectuoso,1
1788,afferentem,1
1788,afferra,1
1788,affigens,1
1788,affinis,1
1788,affinitas,1
1788,affinitates,1
1788,affrica,1
1788,afiada,1
1788,afimentos,1
1788,africana,1
1788,africanos,1
1788,africanum,1
1788,afréchadas,1
1788,afugentaõ,1
1788,agama,1
1788,agarico,1
1788,agaricos,1
1788,ageratum,1
1788,agerent,1
1788,aggeratum,1
1788,aggeres,1
1788,aggravadas,1
1788,aggregados,1
1788,aggregar,1
1788,aggregata,1
1788,aggregatae,1
1788,aggregatum,1
1788,agil,1
1788,agilis,1
1788,agnus-castus,1
1788,agoniadas,1
1788,agri,1
1788,agricola,1
1788,agrion,1
1788,agrostema,1
1788,agrosthema,1
1788,aguias,1
1788,agunt,1
1788,aguçados,1
1788,aigumas,1
1788,ainida,1
1788,aipo,1
1788,airoso,1
1788,ajudados,1
1788,ajudam,1
1788,ajudante,1
1788,ajudar,1
1788,ajudarnos,1
1788,ajuntadas,1
1788,ajuntado,1
1788,ajuntaram,1
1788,ajuntarem,1
1788,ajuntaõ,1
1788,ajustar,1
1788,alabarda,1
1788,alabardinas,1
1788,alacráo,1
1788,aladas,1
1788,alagadiços,1
1788,alagados,1
1788,alarga,1
1788,alargar,1
1788,alargaõ,1
1788,alastra,1
1788,alaternus,1
1788,albardeira,1
1788,albe,1
1788,albenbeithar,1
1788,albens,1
1788,albert,1
1788,albi,1
1788,albumen,1
1788,alburno,1
1788,albus,1
1788,alcachofa,1
1788,alcanforeiro,1
1788,alcantilados,1
1788,alcançado,1
1788,alcançar,1
1788,alcaparra,1
1788,alcaçuz,1
1788,alces,1
1788,alcyontum,1
1788,aldeas,1
1788,aldrovandi,1
1788,ale,1
1788,alegrar,1
1788,alenta,1
1788,alentar,1
1788,alentaõ,1
1788,alentejo,1
1788,alento,1
1788,alepidota,1
1788,aletris,1
1788,alex,1
1788,alfange,1
1788,alfanjadas,1
1788,alfanje,1
1788,alfarrobeira,1
1788,alfine,1
1788,alforva,1
1788,alga,1
1788,algira,1
1788,algodaõ,1
1788,algodoeiro,1
1788,alguem,1
1788,algums,1
1788,algus,1
1788,algæ,1
1788,alia,1
1788,aliaque,1
1788,aliarumque,1
1788,alibi,1
1788,aliisque,1
1788,alimentares,1
1788,alimparlhes,1
1788,aliquid,1
1788,aliquod,1
1788,aliquot,1
1788,aliquâ,1
1788,alis,1
1788,alit,1
1788,aliviado,1
1788,alizada,1
1788,alkali,1
1788,alla,1
1788,allegando,1
1788,alliaceus,1
1788,alliaria,1
1788,allioni,1
1788,allionia,1
1788,allobrog,1
1788,allongados,1
1788,allusivos,1
1788,alm,1
1788,almeiroa,1
1788,almente,1
1788,almeyd,1
1788,almiscar,1
1788,alnifolia,1
1788,aloirada,1
1788,alois,1
1788,alonga,1
1788,alongadas,1
1788,alopecurus,1
1788,alpera,1
1788,alpes,1
1788,alpina,1
1788,alpinas,1
1788,alpinia,1
1788,alpino,1
1788,alqueivadas,1
1788,alquequenje,1
1788,alquilegia,1
1788,alsroemer,1
1788,alstoa,1
1788,alstroemer,1
1788,alter,1
1788,altera,1
1788,alteradas,1
1788,alterado,1
1788,alterarem,1
1788,alterarà,1
1788,alteraçoẽs,1
1788,alterem,1
1788,alteres,1
1788,alternada,1
1788,alternado,1
1788,alternados,1
1788,alternafivamente,1
1788,alternativas,1
1788,alternaõ,1
1788,alterne,1
1788,alternis,1
1788,alternus,1
1788,alterné,1
1788,althaca,1
1788,althéa,1
1788,altibaixos,1
1788,altissimae,1
1788,altissimus,1
1788,altitudo,1
1788,alucita,1
1788,alumen,1
1788,alumnos,1
1788,alva,1
1788,alvadio,1
1788,alvaraan,1
1788,alvarraan,1
1788,alveolar,1
1788,alyssum,1
1788,alí,1
1788,am,1
1788,amacia,1
1788,amaciada,1
1788,amadurece,1
1788,amadurecem,1
1788,amadureceo,1
1788,amalago,1
1788,amanhece,1
1788,amanhos,1
1788,amansa,1
1788,amara,1
1788,amarantho,1
1788,amaranthos,1
1788,amarellas,1
1788,amargem,1
1788,amargo-balsamico,1
1788,amargo-refrigerante,1
1788,amargor,1
1788,amargosa,1
1788,amargoza,1
1788,amargozas,1
1788,amarum,1
1788,amarus,1
1788,amaryllis,1
1788,amassada,1
1788,ambientes,1
1788,ambiguas,1
1788,ambiguos,1
1788,ambros,1
1788,ambrosia,1
1788,ambrosiaca,1
1788,ambrosiacus,1
1788,ambrosioides,1
1788,ambulacrum,1
1788,ambulatorius,1
1788,ambusta,1
1788,ameixa,1
1788,amemome,1
1788,amendoa,1
1788,amentilhosas,1
1788,amentos,1
1788,americ,1
1788,americanos,1
1788,americanus,1
1788,amexieira,1
1788,amilaceas,1
1788,amiudo,1
1788,amizade,1
1788,amman,1
1788,ammi,1
1788,ammodites,1
1788,amoen,1
1788,amoenit,1
1788,amollecem,1
1788,amontoados,1
1788,amora,1
1788,amores,1
1788,amornando-se,1
1788,amorphum,1
1788,amphibias,1
1788,amplas,1
1788,amplexicaule,1
1788,amplexicaules,1
1788,ampliar,1
1788,amplificar,1
1788,amplo,1
1788,amplos,1
1788,amplum,1
1788,amplæ,1
1788,amyris,1
1788,anacampseros,1
1788,anagalis,1
1788,anagollis,1
1788,anaiytica,1
1788,anaiyticamente,1
1788,analeptica,1
1788,analize,1
1788,analjses,1
1788,analogaa,1
1788,analysar,1
1788,analyse,1
1788,analyticamente,1
1788,analyticas,1
1788,analyticos,1
1788,ananas,1
1788,ananazes,1
1788,anasogas,1
1788,anastomosans,1
1788,anastomose,1
1788,anastomosis,1
1788,anatifera,1
1788,anatome,1
1788,anchorago,1
1788,ancient,1
1788,ancipitia,1
1788,andr,1
1788,andrachne,1
1788,androgyni,1
1788,androgynus,1
1788,andromeda,1
1788,andropogon,1
1788,aneis,1
1788,anel,1
1788,anemones,1
1788,anethum,1
1788,anexa,1
1788,anfractuum,1
1788,angiospermi,1
1788,angolo,1
1788,angulato,1
1788,anguli,1
1788,angulosus,1
1788,angusium,1
1788,angusta,1
1788,angustatum,1
1788,angustifolia,1
1788,angustissima,1
1788,angustius,1
1788,angustos,1
1788,angustus,1
1788,angustæ,1
1788,ani,1
1788,anil,1
1788,anima,1
1788,animada,1
1788,animalidade,1
1788,animalis,1
1788,anivelada,1
1788,aniveladas,1
1788,annela,1
1788,annelado,1
1788,annexas,1
1788,annexus,1
1788,annis,1
1788,annularis,1
1788,annulata,1
1788,annulatus,1
1788,annuli,1
1788,annullatus,1
1788,annulus,1
1788,annuum,1
1788,annuus,1
1788,anologia,1
1788,anomala,1
1788,anomalae,1
1788,anomali,1
1788,anomaliæ,1
1788,anomias,1
1788,anonymous,1
1788,anothera,1
1788,anserina,1
1788,antagonista,1
1788,antarctico,1
1788,antas,1
1788,antenas,1
1788,antenna,1
1788,anteoedente,1
1788,antepassados,1
1788,anthelmia,1
1788,anthora,1
1788,anthyllis,1
1788,antici,1
1788,anticus,1
1788,antigamente,1
1788,antimonio,1
1788,antingos,1
1788,antiquissima,1
1788,antirrbinum,1
1788,antiscorbutico,1
1788,antiscorbutivas,1
1788,antiseptica,1
1788,anualmente,1
1788,anum,1
1788,anunum,1
1788,anxiosas,1
1788,anályse,1
1788,aorso,1
1788,apagado,1
1788,apagados,1
1788,apagara,1
1788,apalmadas,1
1788,apanha,1
1788,apanhadas,1
1788,aparadas,1
1788,aparecem,1
1788,apartadas,1
1788,apartaõ,1
1788,apartaõ-se,1
1788,apedadas,1
1788,apedado,1
1788,apedicelladas,1
1788,apegar,1
1788,apendis,1
1788,aper,1
1788,aperfeiçoalas,1
1788,aperta,1
1788,apertadamente,1
1788,aperto,1
1788,apertus,1
1788,apetala,1
1788,apetalos,1
1788,aphaca,1
1788,aphrodisiacas,1
1788,aphyllus,1
1788,apicelum,1
1788,apici,1
1788,apimentada,1
1788,apincellado,1
1788,apinus,1
1788,aplanada,1
1788,aplica,1
1788,aplica-se,1
1788,apocynum,1
1788,apodrece,1
1788,apodum,1
1788,apoios,1
1788,apollo,1
1788,apolvilhamos,1
1788,apophisis,1
1788,apophysis,1
1788,apoplexia,1
1788,apoprecidos,1
1788,apostoliques,1
1788,apparecendo,1
1788,apparecendo-nos,1
1788,appareceram,1
1788,apparencia,1
1788,apparens,1
1788,apparent,1
1788,apparentemente,1
1788,appareça,1
1788,append,1
1788,appendiculado,1
1788,appendiculo,1
1788,appendiculos,1
1788,appendigaster,1
1788,appendis,1
1788,appenso,1
1788,applainado,1
1788,applicalo,1
1788,applicamos,1
1788,applicaçam,1
1788,applicaçaõ,1
1788,appliçaõ,1
1788,apposiçoens,1
1788,appresentando,1
1788,appressa,1
1788,appressada,1
1788,appressi,1
1788,approximadamente,1
1788,approximado,1
1788,approximarem,1
1788,approximata,1
1788,approximaçaõ,1
1788,approxime,1
1788,apresenta,1
1788,apressadamente,1
1788,aprofundadas,1
1788,aproveitadas,1
1788,aproximado,1
1788,aproximata,1
1788,aproximati,1
1788,aprumada,1
1788,aprumadas,1
1788,aptas,1
1788,apterigia,1
1788,apterigium,1
1788,apterigius,1
1788,apteros,1
1788,apterus,1
1788,apuleio,1
1788,apyrum,1
1788,apêgo,1
1788,aqua,1
1788,aqualis,1
1788,aquaticum,1
1788,aque,1
1788,aquecem,1
1788,aqueo,1
1788,aqueus,1
1788,aquosi,1
1788,aquosus,1
1788,arabibus,1
1788,arabicum,1
1788,aralia,1
1788,arames,1
1788,aranciaca,1
1788,araneæ,1
1788,arbitraria,1
1788,arbitrarie,1
1788,arbitrario,1
1788,arbores,1
1788,arborescens,1
1788,arboreum,1
1788,arboreus,1
1788,arbos,1
1788,arbrtrse,1
1788,arbusto,1
1788,arbustorum,1
1788,arbustos,1
1788,arbutum,1
1788,archipe-lago,1
1788,architectura,1
1788,archivo,1
1788,archivos,1
1788,arcinella,1
1788,arctus,1
1788,arcu,1
1788,arcuatæ,1
1788,ardente,1
1788,ardentemente,1
1788,ardentosas,1
1788,ardentoso,1
1788,arder,1
1788,arderem,1
1788,ardis,1
1788,areas,1
1788,arejados,1
1788,arena,1
1788,arenaria,1
1788,arenarium,1
1788,arenosos,1
1788,arenulatum,1
1788,arestas,1
1788,argemoue,1
1788,argenvill,1
1788,argillosos,1
1788,arguido,1
1788,argum,1
1788,argumentum,1
1788,arguta,1
1788,ariadnes,1
1788,arida,1
1788,aridissimos,1
1788,aridum,1
1788,aries,1
1788,arietinum,1
1788,ariflolochia,1
1788,arillus,1
1788,aristada,1
1788,aristatus,1
1788,aristatæ,1
1788,armadas,1
1788,armado,1
1788,armadura,1
1788,armaçaõ,1
1788,armenia,1
1788,armilla,1
1788,armillaris,1
1788,armoles,1
1788,arnica,1
1788,arnot,1
1788,aromaricas,1
1788,aromaticos,1
1788,arosettada,1
1788,arqueam,1
1788,arqueaõ,1
1788,arqueda,1
1788,arrancada,1
1788,arrancalo,1
1788,arrastaõ,1
1788,arrecta,1
1788,arredondados,1
1788,arreganhando,1
1788,arribaçaõ,1
1788,arribaçoens,1
1788,arrimos,1
1788,arriscadas,1
1788,arriscamo-nos,1
1788,arriscamos,1
1788,arriscarmos,1
1788,arrodelado,1
1788,arrosetada,1
1788,arruina,1
1788,arruinarlhes,1
1788,artedi,1
1788,artemis,1
1788,arterias,1
1788,artibus,1
1788,artico,1
1788,articulacoẽs,1
1788,articuladamente,1
1788,articulati,1
1788,articulatio,1
1788,articulationes,1
1788,articulação,1
1788,articuli,1
1788,artifice,1
1788,artificio,1
1788,artilharia,1
1788,aruncus,1
1788,arundinacea,1
1788,arundinacen,1
1788,arundo,1
1788,arva,1
1788,arêas,1
1788,ascendentes,1
1788,ascenso,1
1788,ascidia,1
1788,ascleplas,1
1788,asem,1
1788,asiatica,1
1788,asiaticos,1
1788,asignalado,1
1788,asim,1
1788,asinina,1
1788,asparagiforme,1
1788,asparagoide,1
1788,aspersorio,1
1788,asperugo,1
1788,asphodelus,1
1788,assalariados,1
1788,assegurado,1
1788,asselha,1
1788,assemelhada,1
1788,assemelham,1
1788,assemelhar,1
1788,assemelharse,1
1788,assentindo,1
1788,assentir,1
1788,assersam,1
1788,assersoẽs,1
1788,assetinadas,1
1788,asseveraõ,1
1788,assigna,1
1788,assignada,1
1788,assignaladas,1
1788,assignando,1
1788,assignar,1
1788,assignarem,1
1788,assinalados,1
1788,assinalaram,1
1788,assistio,1
1788,associaçoes,1
1788,assombramento,1
1788,assovelladas,1
1788,assumpto,1
1788,assunpto,1
1788,assurgentes,1
1788,aster,1
1788,asterias,1
1788,astley,1
1788,astronomia,1
1788,astutamente,1
1788,astutos,1
1788,atar,1
1788,athamanta,1
1788,athanas,1
1788,athleticos,1
1788,athmospera,1
1788,atirrhinum,1
1788,atomos,1
1788,atomosphera,1
1788,atrahe,1
1788,atrata,1
1788,atravessa,1
1788,atreveraõ-se,1
1788,atrevessada,1
1788,atropae,1
1788,atropurpureus,1
1788,atroviridis,1
1788,atrás,1
1788,attacadas,1
1788,attacados,1
1788,attacar,1
1788,attalo,1
1788,attender-se,1
1788,attendermos,1
1788,attenuado,1
1788,attenuando,1
1788,attenuata,1
1788,attenuatae,1
1788,attenuati,1
1788,attenuatis,1
1788,attingat,1
1788,attractorium,1
1788,attravessa,1
1788,attrevessados,1
1788,attribuem,1
1788,attribuia,1
1788,attribuido,1
1788,attribuiram,1
1788,attribuiraõ,1
1788,attribuirmos,1
1788,attributos,1
1788,au,1
1788,auch,1
1788,auctorum,1
1788,auctum,1
1788,audanson,1
1788,augmenta,1
1788,augmentalos,1
1788,augmentaraõ,1
1788,augmentem,1
1788,augulo,1
1788,augusta,1
1788,aumentar,1
1788,aurantius,1
1788,auratus,1
1788,aureus,1
1788,auriata,1
1788,auricomus,1
1788,auriculadas,1
1788,auriculata,1
1788,auriformes,1
1788,auriformis,1
1788,austero,1
1788,australe,1
1788,austriaca,1
1788,authoridade,1
1788,autore,1
1788,autres,1
1788,autumnales,1
1788,auxiliar,1
1788,avaros,1
1788,avec,1
1788,aveleiras,1
1788,avellaan,1
1788,avellana,1
1788,avellar,1
1788,aveludada,1
1788,aveludado,1
1788,avenia,1
1788,avenium,1
1788,avenzoar,1
1788,avenças,1
1788,avermelhado,1
1788,averrhoes,1
1788,aversas,1
1788,avesinhaõ,1
1788,avesso,1
1788,avezinha,1
1788,avicenna,1
1788,avicennia,1
1788,avis,1
1788,avisinhadas,1
1788,avizinhadas,1
1788,avizinhados,1
1788,avizinhando-se,1
1788,avizinhaõ,1
1788,axillar,1
1788,axioma,1
1788,axiomatis,1
1788,azeda,1
1788,azedo,1
1788,azedos,1
1788,azoricum,1
1788,azougue,1
1788,azulada,1
1788,azular,1
1788,azureus,1
1788,açafroa,1
1788,açafroado,1
1788,açarilhado,1
1788,açarilhados,1
1788,açoitados,1
1788,b.6,1
1788,b.d,1
1788,b.m.u,1
1788,babilonius,1
1788,babosa,1
1788,baccae,1
1788,bacciferum,1
1788,bacco,1
1788,bacia,1
1788,bacillius,1
1788,bad,1
1788,bado,1
1788,bagulho,1
1788,baia,1
1788,bainhas,1
1788,baixas,1
1788,baixel,1
1788,baixos,1
1788,balaena,1
1788,balhas,1
1788,balistes,1
1788,balizas,1
1788,ballota,1
1788,balofos,1
1788,balsamitta,1
1788,balêas,1
1788,bananas,1
1788,bananeiras,1
1788,bandas,1
1788,bandini,1
1788,banhada,1
1788,banho,1
1788,barbara,1
1788,barbaros,1
1788,barbatæ,1
1788,barbuda,1
1788,barbudas,1
1788,barca,1
1788,barengus,1
1788,barometro,1
1788,barr,1
1788,barrada,1
1788,barradas,1
1788,barraõ-nas,1
1788,barriga,1
1788,barrigudo,1
1788,barril,1
1788,barris,1
1788,bart,1
1788,bas,1
1788,basella,1
1788,bassoiras,1
1788,bastado,1
1788,bastava,1
1788,bastavam,1
1788,basto,1
1788,bastou,1
1788,basìlicum,1
1788,batarra,1
1788,batav,1
1788,bate,1
1788,batendo-se-lhe,1
1788,batente,1
1788,batidas,1
1788,battente,1
1788,battentes,1
1788,bauh,1
1788,baxando,1
1788,baxel,1
1788,baxos,1
1788,bebido,1
1788,beccarrii,1
1788,been,1
1788,belavatæ,1
1788,belladona,1
1788,belleza,1
1788,bello,1
1788,belluas,1
1788,bellue,1
1788,bemilytra,1
1788,beneficio,1
1788,benemerita,1
1788,benghalensis,1
1788,bergio,1
1788,bernhard,1
1788,beryllo,1
1788,beschryvinge,1
1788,beta,1
1788,betulinus,1
1788,bexaphyllum,1
1788,bexigas,1
1788,bezoar,1
1788,bezoin,1
1788,bi-multi-valvis,1
1788,bi-tri,1
1788,bi-tri-locular,1
1788,bi-tri-quadri-quinque-sex-septem-octo-novem-decemundecim-duodecim-multifida,1
1788,bi-tri-quadri-quinquedentata,1
1788,bi-tri-quadri-quinquedentatum,1
1788,bi-tri-quadri-quinquefidum,1
1788,bi-tri-quadripartita,1
1788,bialina,1
1788,biauritus,1
1788,bibliothecas,1
1788,bibula,1
1788,bibulum,1
1788,bicapsularis,1
1788,bicocca,1
1788,bicoloratus,1
1788,bicubitalis,1
1788,bicuspides,1
1788,bidentatus,1
1788,bidenteas,1
1788,biennius,1
1788,bier,1
1788,bifarcae,1
1788,bifariam,1
1788,bifendidas,1
1788,bifendidos,1
1788,bifidi,1
1788,bifidæ,1
1788,bifloro,1
1788,biflorus,1
1788,bifolia,1
1788,bifurcadas,1
1788,bifurcae,1
1788,bifurcata,1
1788,bifurcatio,1
1788,bigemeas,1
1788,bigeminas,1
1788,bigeminata,1
1788,bigeminatum,1
1788,bigeminum,1
1788,bigumeo,1
1788,bihai,1
1788,bijugum,1
1788,bilabiada,1
1788,bilabiata,1
1788,bilamellatam,1
1788,bilaminoso,1
1788,biloba,1
1788,bilobum,1
1788,bilocular,1
1788,biloculare,1
1788,bima,1
1788,bimarginata,1
1788,binae,1
1788,binata,1
1788,binati,1
1788,binatum,1
1788,binatus,1
1788,bipartidas,1
1788,bipartido,1
1788,bipartita,1
1788,bipartita-tri-quadriquinque-multipartita,1
1788,bipartitae,1
1788,bipartitum,1
1788,bipartitus,1
1788,bipedalis,1
1788,bipes,1
1788,bipinnatas,1
1788,bipinnatum,1
1788,biplicata,1
1788,biradiata,1
1788,birrhus,1
1788,biscutella,1
1788,biseta,1
1788,bison,1
1788,bistorta,1
1788,bisulcos,1
1788,bisulcus,1
1788,biternatum,1
1788,biuncialis,1
1788,biunguiculata,1
1788,biverrucosus,1
1788,bivæ,1
1788,blackm,1
1788,blackw,1
1788,bladts,1
1788,blair,1
1788,blata,1
1788,blenios,1
1788,blenius,1
1788,blitum,1
1788,blount,1
1788,bobart,1
1788,bocado,1
1788,bocc,1
1788,boccado,1
1788,bocconia,1
1788,bochecha,1
1788,bock,1
1788,bode,1
1788,boerrhaavia,1
1788,boi,1
1788,bois,1
1788,boisgillebert,1
1788,bojardas,1
1788,bolanica,1
1788,bolbiformes,1
1788,bolbigeras,1
1788,bolbosa,1
1788,bolboso,1
1788,bolhas,1
1788,bolhosas,1
1788,bolonha,1
1788,bolor,1
1788,bomare,1
1788,bombardeira,1
1788,bombardeiro,1
1788,bombax,1
1788,bombix,1
1788,bonae,1
1788,bonasus,1
1788,boncio,1
1788,bonet,1
1788,bont,1
1788,bontekoe,1
1788,bontelkoe,1
1788,borboletas,1
1788,borbonia,1
1788,borbulhas,1
1788,borrifadas,1
1788,bosco,1
1788,botam,1
1788,botanical,1
1788,botanicorum,1
1788,botanicum,1
1788,botaniça,1
1788,botar,1
1788,botryoides,1
1788,botrys,1
1788,bottyoides,1
1788,botânico,1
1788,boy,1
1788,brabante,1
1788,brachiata,1
1788,brachiatum,1
1788,brachiformia,1
1788,brachiis,1
1788,brachiura,1
1788,bractea,1
1788,bracteada,1
1788,bracteado,1
1788,bracteae,1
1788,bradley,1
1788,braecteas,1
1788,branchia,1
1788,branchial,1
1788,branchiostegos,1
1788,brancos,1
1788,brandaris,1
1788,brandas,1
1788,brandeburgo,1
1788,brança,1
1788,brasileira,1
1788,braune,1
1788,brava,1
1788,bravio,1
1788,bravo,1
1788,braças,1
1788,brevi,1
1788,brevia,1
1788,brevibus,1
1788,breviores,1
1788,brevissimae,1
1788,brilhante,1
1788,bringela,1
1788,bringelas,1
1788,bringing,1
1788,brionia,1
1788,brochure,1
1788,brockio,1
1788,bromus,1
1788,bronchiales,1
1788,bronze,1
1788,brotando,1
1788,brotarem,1
1788,brotaõ,1
1788,brotero,1
1788,brovvn,1
1788,browal,1
1788,brown,1
1788,brownea,1
1788,brumales,1
1788,brunneus,1
1788,brunswick,1
1788,bruta,1
1788,bréjos,1
1788,bubalus,1
1788,bucca,1
1788,buccitum,1
1788,bucero,1
1788,buchoz,1
1788,buglossum,1
1788,bulbiferus,1
1788,bulbiformia,1
1788,bulir,1
1788,bullata,1
1788,bullatum,1
1788,bumilis,1
1788,bupleurum,1
1788,buplevrum,1
1788,burbulha,1
1788,busca,1
1788,buscamos,1
1788,buscando,1
1788,but,1
